employee_id,effective_date,base_pay,bonus_target,compa_ratio,merit_pct,promo_flag
E00747,2024-02-01,72617.76,5809.42,1.0,0.05,1
E00747,2024-07-01,77947.42,3897.37,0.978,0.06,0
E00747,2024-12-01,80137.64,4006.88,0.779,0.02,0
E00747,2025-01-01,82725.54,4136.28,0.895,0.03,0
E00747,2025-03-01,85398.23,6831.86,0.988,0.02,0
E00747,2025-07-01,88607.63,7088.61,0.873,0.05,0
E00747,2025-11-01,93451.88,9345.19,0.991,0.06,0
E00748,2019-07-01,107071.93,8565.75,0.998,0.05,0
E00748,2021-08-01,115005.38,5750.27,0.813,0.06,0
E00748,2021-10-01,119088.13,5954.41,1.232,0.03,0
E00748,2022-06-01,120697.71,6034.89,1.013,0.0,0
E00748,2022-07-01,122615.61,18392.34,1.198,0.02,0
E00748,2023-08-01,125974.22,6298.71,0.987,0.04,0
E00749,2024-02-01,87862.22,10543.47,0.966,0.04,0
E00749,2024-03-01,87498.6,6999.89,1.089,0.0,0
E00749,2024-04-01,98067.21,7845.38,1.06,0.03,1
E00749,2024-05-01,102035.75,10203.58,0.946,0.05,0
E00749,2025-10-01,105797.16,8463.77,0.948,0.03,0
E00749,2025-12-01,109188.83,16378.33,1.053,0.03,0
E00750,2021-12-01,78880.66,11832.1,0.777,0.05,0
E00750,2023-03-01,80621.79,6449.74,1.0,0.02,0
E00750,2023-07-01,84531.74,6762.54,1.039,0.04,0
E00750,2023-10-01,87025.29,8702.53,0.774,0.04,0
E00750,2024-02-01,88185.79,10582.3,1.028,0.02,0
E00750,2024-11-01,99368.73,9936.87,1.096,0.02,1
E00751,2022-03-01,140845.19,16901.42,1.011,0.03,0
E00751,2022-10-01,146104.76,14610.48,0.813,0.03,0
E00751,2023-09-01,148317.39,11865.39,0.914,0.02,0
E00751,2023-12-01,152894.48,12231.56,1.049,0.04,0
E00751,2024-02-01,160434.43,12834.75,0.791,0.04,0
E00751,2024-04-01,180342.73,14427.42,1.03,0.02,1
E00751,2025-04-01,182266.75,18226.67,1.048,0.02,0
E00751,2025-10-01,187569.07,28135.36,0.898,0.03,0
E00752,2022-08-01,76379.75,3818.99,0.969,0.03,0
E00752,2023-01-01,77296.03,6183.68,1.059,0.02,0
E00752,2023-07-01,81116.88,9734.03,1.031,0.03,0
E00752,2023-12-01,83456.85,6676.55,0.961,0.03,0
E00752,2024-06-01,83167.61,6653.41,1.201,0.02,0
E00752,2025-03-01,88019.27,7041.54,1.131,0.04,0
E00752,2025-04-01,92272.17,4613.61,1.046,0.06,0
E00753,2025-05-01,73333.31,5866.66,0.917,0.04,1
E00753,2025-07-01,74909.63,3745.48,1.011,0.03,0
E00753,2025-10-01,76265.59,3813.28,1.075,0.03,0
E00754,2019-09-01,91712.77,7337.02,0.977,0.05,0
E00754,2019-11-01,106183.67,15927.55,1.152,0.05,1
E00754,2022-01-01,107440.69,8595.25,0.886,0.0,0
E00754,2022-09-01,112672.4,13520.69,0.972,0.05,0
E00754,2023-09-01,116645.43,5832.27,1.004,0.04,0
E00754,2023-11-01,120831.31,14499.76,1.077,0.05,0
E00754,2024-10-01,123759.38,9900.75,0.826,0.04,0
E00754,2025-07-01,126367.06,15164.05,0.94,0.02,0
E00755,2022-05-01,60536.62,9080.49,1.026,0.04,0
E00755,2022-09-01,62376.16,4990.09,0.882,0.02,0
E00755,2024-03-01,65087.11,3254.36,0.804,0.03,0
E00755,2024-04-01,66862.21,6686.22,1.021,0.02,0
E00755,2024-08-01,70027.85,7002.79,0.921,0.04,0
E00755,2025-06-01,72743.91,10911.59,1.055,0.04,0
E00756,2019-11-01,97601.17,11712.14,0.96,0.04,0
E00756,2019-12-01,101331.26,8106.5,0.811,0.05,0
E00756,2020-01-01,100797.51,5039.88,0.914,0.0,0
E00757,2025-05-01,74614.29,5969.14,0.978,0.02,0
E00757,2025-06-01,77280.25,3864.01,0.933,0.04,0
E00757,2025-10-01,87151.1,6972.09,0.997,0.03,1
E00757,2025-11-01,86487.68,6919.01,1.159,0.0,0
E00757,2025-12-01,88863.17,7109.05,0.936,0.04,0
E00758,2022-03-01,65747.27,3287.36,1.065,0.02,0
E00758,2024-10-01,67523.59,10128.54,1.046,0.05,0
E00758,2024-12-01,70333.34,3516.67,0.98,0.05,0
E00759,2024-06-01,64953.31,7794.4,0.956,0.04,0
E00759,2024-08-01,65419.97,7850.4,0.904,0.0,0
E00759,2024-09-01,66999.35,6699.94,0.825,0.02,0
E00759,2025-10-01,68814.07,8257.69,0.944,0.03,0
E00759,2025-11-01,76790.36,7679.04,1.006,0.02,1
E00760,2024-10-01,74520.91,11178.14,0.955,0.03,0
E00760,2025-01-01,74360.93,3718.05,0.948,0.0,0
E00760,2025-04-01,85288.93,4264.45,0.781,0.04,1
E00761,2019-12-01,59529.83,4762.39,0.916,0.04,0
E00761,2021-06-01,62330.0,4986.4,0.962,0.05,0
E00761,2024-04-01,62603.06,5008.24,0.858,0.0,0
E00761,2024-10-01,64817.55,5185.4,0.86,0.02,0
E00761,2024-12-01,68117.15,6811.71,1.149,0.04,0
E00761,2025-07-01,71813.83,7181.38,1.192,0.05,0
E00761,2025-11-01,75150.55,7515.05,0.897,0.05,0
E00762,2024-03-01,63373.1,9505.96,0.991,0.04,1
E00762,2024-05-01,66420.62,5313.65,0.921,0.05,0
E00762,2025-01-01,68558.82,6855.88,1.134,0.03,0
E00762,2025-09-01,72919.03,7291.9,1.057,0.05,0
E00762,2025-11-01,82319.37,8231.94,1.011,0.02,1
E00763,2024-02-01,57450.52,6894.06,1.173,0.05,0
E00763,2024-03-01,59479.6,7137.55,1.052,0.04,0
E00763,2025-01-01,62818.68,6281.87,0.919,0.04,0
E00763,2025-02-01,65599.59,6559.96,0.876,0.04,0
E00763,2025-06-01,68458.38,8215.01,0.991,0.03,0
E00763,2025-07-01,71731.2,7173.12,0.971,0.04,0
E00764,2024-04-01,135470.53,6773.53,0.845,0.02,0
E00764,2024-12-01,141492.86,14149.29,1.09,0.03,0
E00764,2025-12-01,145216.46,7260.82,0.837,0.03,0
E00765,2025-05-01,69111.2,5528.9,0.993,0.04,0
E00765,2025-06-01,73833.08,8859.97,1.043,0.04,0
E00765,2025-08-01,75420.17,11313.03,0.957,0.02,0
E00765,2025-10-01,77923.61,9350.83,1.02,0.03,0
E00765,2025-12-01,79143.07,6331.45,1.019,0.02,0
E00766,2023-09-01,103096.83,8247.75,1.24,0.0,0
E00766,2025-05-01,108351.53,5417.58,0.87,0.04,0
E00766,2025-10-01,111801.3,13416.16,0.921,0.04,0
E00767,2024-04-01,29283.15,2342.65,0.972,0.02,0
E00767,2024-08-01,30457.26,1522.86,1.162,0.04,0
E00767,2025-02-01,32574.81,4886.22,0.952,0.05,0
E00767,2025-04-01,34965.99,3496.6,0.712,0.06,0
E00767,2025-05-01,34687.4,4162.49,0.937,0.0,0
E00767,2025-09-01,35093.34,2807.47,1.196,0.02,0
E00768,2023-10-01,132439.97,6622.0,0.917,0.04,0
E00768,2024-04-01,136508.88,13650.89,1.066,0.03,0
E00768,2024-12-01,141491.8,16979.02,0.934,0.04,0
E00768,2025-02-01,147616.72,14761.67,0.905,0.04,0
E00769,2022-01-01,82045.96,6563.68,0.739,0.05,0
E00769,2022-08-01,83773.47,6701.88,1.118,0.02,0
E00769,2023-03-01,87813.97,8781.4,0.989,0.04,0
E00769,2023-07-01,92114.74,11053.77,0.985,0.04,0
E00769,2023-11-01,95760.72,11491.29,1.02,0.03,0
E00769,2024-11-01,100205.4,8016.43,0.995,0.05,0
E00770,2024-07-01,76569.31,6125.54,1.16,0.02,0
E00770,2024-12-01,80840.43,8084.04,0.904,0.05,0
E00770,2025-01-01,81646.34,9797.56,1.058,0.02,0
E00770,2025-03-01,83574.95,10028.99,0.976,0.02,0
E00770,2025-06-01,85785.11,10294.21,1.074,0.02,0
E00770,2025-09-01,89176.55,4458.83,0.88,0.04,0
E00770,2025-11-01,92470.9,9247.09,0.934,0.04,0
E00771,2023-11-01,71254.52,3562.73,1.021,0.03,0
E00771,2024-02-01,75509.04,6040.72,1.01,0.06,0
E00771,2024-03-01,79051.88,7905.19,1.189,0.04,0
E00771,2024-07-01,82779.97,4139.0,0.963,0.05,0
E00771,2024-12-01,85291.04,8529.1,0.984,0.03,0
E00772,2023-05-01,88951.2,10674.14,1.166,0.03,0
E00772,2023-11-01,89421.62,8942.16,0.92,0.02,0
E00772,2025-08-01,89798.73,7183.9,1.031,0.02,0
E00773,2025-04-01,78903.45,6312.28,1.079,0.04,0
E00773,2025-06-01,82584.28,6606.74,0.973,0.04,0
E00773,2025-08-01,85792.05,6863.36,1.102,0.04,0
E00773,2025-09-01,87117.67,8711.77,1.012,0.02,0
E00773,2025-11-01,90238.59,7219.09,1.038,0.03,0
E00773,2025-12-01,95559.43,7644.75,1.045,0.06,0
E00774,2024-02-01,99405.62,14910.84,0.91,0.02,0
E00774,2024-04-01,112032.74,8962.62,0.97,0.03,1
E00774,2024-09-01,114548.8,11454.88,0.946,0.03,0
E00774,2024-12-01,121443.77,9715.5,0.973,0.05,0
E00774,2025-08-01,123888.41,12388.84,1.025,0.03,0
E00775,2022-01-01,89767.46,10772.1,0.814,0.02,0
E00775,2022-02-01,90235.55,4511.78,1.005,0.02,0
E00775,2022-08-01,89357.41,8935.74,1.101,0.02,0
E00776,2020-04-01,95685.66,7654.85,0.986,0.0,0
E00776,2022-07-01,99764.38,4988.22,0.911,0.04,0
E00776,2023-08-01,100939.15,5046.96,1.157,0.03,0
E00776,2023-11-01,103411.82,12409.42,1.023,0.02,0
E00776,2024-02-01,107407.1,12888.85,0.816,0.05,0
E00776,2025-07-01,110266.99,16540.05,0.986,0.04,0
E00777,2021-07-01,144124.49,11529.96,1.047,0.03,0
E00777,2021-10-01,148093.28,17771.19,0.967,0.02,0
E00777,2021-11-01,154288.34,7714.42,0.92,0.05,0
E00777,2022-01-01,165082.87,16508.29,1.201,0.06,0
E00777,2023-01-01,181202.39,14496.19,1.026,0.02,1
E00777,2025-11-01,211072.14,31660.82,1.16,0.05,1
E00778,2020-06-01,116084.26,5804.21,1.221,0.05,0
E00778,2020-08-01,116486.89,9318.95,1.014,0.03,0
E00778,2020-09-01,120414.48,9633.16,0.926,0.04,0
E00778,2024-12-01,124285.47,12428.55,0.992,0.03,0
E00779,2018-10-01,114869.41,9189.55,1.048,0.03,0
E00779,2019-06-01,116861.37,9348.91,0.96,0.02,0
E00779,2020-11-01,122053.57,18308.03,1.043,0.05,0
E00779,2023-06-01,128074.98,15369.0,1.005,0.04,0
E00779,2025-11-01,129396.15,6469.81,0.908,0.02,0
E00780,2024-03-01,76546.41,6123.71,1.099,0.0,0
E00780,2024-05-01,76816.43,6145.31,1.0,0.0,0
E00780,2024-07-01,80016.91,4000.85,1.151,0.04,0
E00780,2024-08-01,83625.71,6690.06,1.094,0.04,0
E00780,2024-11-01,84158.14,8415.81,1.009,0.02,0
E00780,2025-08-01,90044.5,7203.56,1.16,0.05,0
E00780,2025-12-01,90876.07,7270.09,1.257,0.0,0
E00781,2023-11-01,66267.47,3313.37,1.057,0.04,0
E00781,2024-11-01,68973.85,3448.69,0.992,0.03,0
E00781,2025-01-01,71043.96,3552.2,0.962,0.03,0
E00781,2025-03-01,79409.69,7940.97,0.953,0.03,1
E00781,2025-06-01,92316.43,9231.64,1.013,0.05,1
E00782,2019-06-01,42577.07,2128.85,1.072,0.03,0
E00782,2021-03-01,44340.07,3547.21,1.075,0.04,0
E00782,2021-04-01,45601.97,3648.16,1.006,0.02,0
E00782,2023-03-01,46260.66,2313.03,0.947,0.02,0
E00782,2025-09-01,48143.89,3851.51,1.235,0.03,0
E00783,2021-03-01,64860.93,7783.31,0.975,0.02,1
E00783,2021-04-01,66284.13,6628.41,1.04,0.0,0
E00783,2022-05-01,70793.92,8495.27,1.047,0.05,0
E00783,2023-10-01,72806.08,5824.49,1.015,0.03,0
E00783,2023-11-01,77136.74,9256.41,1.013,0.05,0
E00783,2024-10-01,78764.47,11814.67,0.924,0.03,0
E00783,2025-06-01,78446.8,3922.34,0.99,0.0,0
E00784,2024-12-01,84954.25,4247.71,0.971,0.0,0
E00784,2025-02-01,89020.79,4451.04,1.097,0.05,0
E00784,2025-03-01,90150.31,10818.04,1.167,0.04,0
E00784,2025-06-01,91326.11,9132.61,0.947,0.02,0
E00784,2025-07-01,92934.29,9293.43,0.791,0.03,0
E00784,2025-09-01,97631.74,7810.54,1.148,0.04,0
E00785,2024-12-01,58484.32,5848.43,0.959,0.02,0
E00785,2025-04-01,59971.26,7196.55,1.257,0.03,0
E00785,2025-05-01,63106.86,7572.82,0.91,0.04,0
E00786,2023-05-01,103202.96,8256.24,1.125,0.02,0
E00786,2023-11-01,106929.39,5346.47,1.178,0.03,0
E00786,2023-12-01,112880.55,9030.44,0.748,0.05,0
E00786,2024-03-01,128833.85,6441.69,1.188,0.04,1
E00786,2025-06-01,134302.58,10744.21,1.053,0.04,0
E00786,2025-09-01,153106.22,12248.5,0.963,0.03,1
E00787,2025-05-01,74987.32,5998.99,0.91,0.0,0
E00787,2025-06-01,75679.49,6054.36,0.887,0.0,0
E00787,2025-08-01,79224.84,6337.99,1.148,0.04,0
E00787,2025-09-01,82673.43,4133.67,1.0,0.04,0
E00787,2025-11-01,85714.92,6857.19,0.993,0.04,0
E00787,2025-12-01,85477.69,10257.32,1.044,0.0,0
E00788,2021-04-01,82808.55,6624.68,0.989,0.05,0
E00788,2022-06-01,84709.55,8470.96,0.956,0.02,0
E00788,2024-01-01,85285.78,10234.29,0.963,0.0,0
E00788,2024-10-01,88079.39,10569.53,1.111,0.04,0
E00788,2024-11-01,91652.79,7332.22,1.105,0.05,0
E00788,2025-07-01,92583.82,4629.19,0.855,0.02,0
E00788,2025-09-01,95812.34,7664.99,1.232,0.04,0
E00789,2024-06-01,63415.68,9512.35,0.982,0.05,0
E00789,2024-09-01,63898.89,9584.83,0.816,0.0,0
E00789,2025-03-01,65859.65,5268.77,0.857,0.04,0
E00789,2025-04-01,66745.51,6674.55,1.12,0.02,0
E00789,2025-07-01,68655.7,6865.57,0.888,0.04,0
E00789,2025-09-01,71961.17,7196.12,1.058,0.05,0
E00789,2025-11-01,74315.03,7431.5,0.912,0.02,0
E00789,2025-12-01,79256.24,9510.75,1.002,0.06,0
E00790,2025-03-01,88957.56,10674.91,0.94,0.04,0
E00790,2025-07-01,91977.02,13796.55,1.022,0.02,0
E00790,2025-08-01,92475.47,11097.06,1.081,0.02,0
E00791,2023-07-01,95238.2,7619.06,1.219,0.05,0
E00791,2024-02-01,96813.06,14521.96,1.202,0.02,0
E00791,2025-12-01,99971.43,9997.14,0.968,0.04,0
E00792,2019-06-01,80512.35,12076.85,1.039,0.04,0
E00792,2021-02-01,82915.63,8291.56,0.979,0.03,0
E00792,2022-02-01,83589.39,8358.94,0.866,0.02,0
E00792,2022-06-01,87587.98,10510.56,1.04,0.05,0
E00792,2022-08-01,92416.37,9241.64,0.928,0.06,0
E00792,2024-04-01,97530.23,9753.02,1.127,0.05,0
E00792,2024-06-01,101946.73,12233.61,1.002,0.05,0
E00792,2025-04-01,105277.62,5263.88,1.177,0.05,0
E00793,2022-01-01,132373.65,13237.37,0.844,0.06,0
E00793,2024-03-01,137202.78,13720.28,0.919,0.03,0
E00793,2024-12-01,139729.74,11178.38,1.096,0.02,0
E00794,2022-02-01,130773.04,15692.77,1.03,0.03,0
E00794,2022-10-01,137451.0,16494.12,1.039,0.04,0
E00794,2022-11-01,141350.43,11308.03,1.151,0.04,0
E00794,2022-12-01,145531.99,11642.56,1.163,0.04,0
E00794,2024-01-01,151017.22,12081.38,1.167,0.05,0
E00794,2024-05-01,154033.24,12322.66,1.073,0.02,0
E00794,2025-08-01,169553.49,16955.35,0.989,0.02,1
E00795,2020-05-01,101665.48,10166.55,1.085,0.02,0
E00795,2021-03-01,106679.34,5333.97,0.911,0.05,0
E00795,2022-07-01,111778.73,8942.3,0.928,0.05,0
E00795,2022-09-01,125499.5,10039.96,1.055,0.03,1
E00795,2023-09-01,129083.7,6454.19,1.065,0.02,0
E00795,2024-06-01,133592.69,6679.63,0.761,0.04,0
E00795,2024-10-01,135343.71,16241.24,0.825,0.03,0
E00796,2020-04-01,153151.47,12252.12,1.168,0.03,0
E00796,2020-11-01,157332.96,18879.96,0.957,0.02,0
E00796,2023-11-01,158251.91,15825.19,0.981,0.0,0
E00796,2025-02-01,166339.1,16633.91,0.833,0.06,0
E00796,2025-03-01,193118.43,15449.47,1.014,0.05,1
E00796,2025-12-01,203831.79,20383.18,1.126,0.04,0
E00797,2019-06-01,80109.68,6408.77,1.024,0.02,0
E00797,2020-03-01,82219.33,9866.32,1.063,0.02,0
E00797,2021-04-01,83545.54,8354.55,1.134,0.03,0
E00797,2021-09-01,89416.17,10729.94,0.989,0.05,0
E00797,2022-03-01,91217.52,7297.4,1.01,0.04,0
E00797,2022-09-01,92551.01,9255.1,0.973,0.02,0
E00797,2023-02-01,95973.28,9597.33,0.971,0.04,0
E00797,2023-03-01,93974.29,11276.91,1.106,0.0,0
E00798,2025-04-01,81974.5,8197.45,0.92,0.05,0
E00798,2025-05-01,85835.15,10300.22,0.843,0.02,0
E00798,2025-10-01,89881.54,4494.08,1.059,0.03,0
E00798,2025-11-01,94094.73,7527.58,0.923,0.05,0
E00799,2022-04-01,67223.34,8066.8,0.933,0.05,0
E00799,2023-03-01,70744.98,7074.5,1.134,0.05,0
E00799,2023-08-01,70362.3,5628.98,0.895,0.0,0
E00799,2024-07-01,73528.18,5882.25,0.823,0.06,0
E00799,2025-10-01,78278.48,7827.85,1.043,0.05,0
E00800,2022-05-01,77592.1,11638.82,1.049,0.05,0
E00800,2024-08-01,88318.76,8831.88,1.135,0.05,1
E00800,2024-09-01,89456.77,8945.68,0.798,0.02,0
E00801,2021-05-01,47710.69,4771.07,0.833,0.04,0
E00801,2022-01-01,50770.76,5077.08,0.931,0.05,0
E00801,2024-01-01,52242.2,2612.11,1.054,0.03,0
E00802,2024-03-01,93932.51,7514.6,1.027,0.02,0
E00802,2024-07-01,99557.22,7964.58,1.122,0.05,0
E00802,2024-09-01,103525.06,10352.51,0.746,0.02,0
E00802,2024-11-01,116161.27,11616.13,1.072,0.02,1
E00802,2024-12-01,117378.75,11737.87,0.903,0.02,0
E00802,2025-08-01,123970.16,14876.42,0.758,0.05,0
E00803,2019-03-01,67243.99,5379.52,1.054,0.04,0
E00803,2020-03-01,68674.51,3433.73,0.759,0.02,0
E00803,2020-09-01,71538.55,10730.78,0.953,0.03,0
E00803,2021-01-01,74887.97,5991.04,1.091,0.04,0
E00803,2021-03-01,74909.62,7490.96,0.979,0.03,0
E00803,2021-05-01,78818.88,6305.51,0.874,0.03,0
E00803,2021-08-01,80731.51,8073.15,1.083,0.03,0
E00803,2021-10-01,81270.42,8127.04,0.976,0.0,0
E00804,2020-03-01,86607.99,10392.96,1.018,0.02,0
E00804,2020-07-01,90960.29,10915.24,0.919,0.04,0
E00804,2021-10-01,94047.94,7523.84,1.144,0.03,0
E00804,2021-11-01,94971.13,4748.56,1.35,0.02,0
E00804,2022-11-01,98187.48,9818.75,1.109,0.03,0
E00804,2023-01-01,103363.52,12403.62,1.135,0.04,0
E00804,2023-07-01,114303.79,11430.38,1.066,0.02,1
E00805,2022-10-01,59818.0,4785.44,0.864,0.0,0
E00805,2023-02-01,59780.35,4782.43,0.849,0.03,0
E00805,2023-12-01,60443.62,6044.36,1.169,0.05,0
E00805,2024-09-01,62227.05,4978.16,1.075,0.02,0
E00806,2024-05-01,77498.32,6199.87,1.028,0.0,0
E00806,2024-12-01,80038.2,9604.58,0.91,0.04,0
E00806,2025-02-01,81961.41,4098.07,1.08,0.02,0
E00806,2025-04-01,83887.23,6710.98,0.832,0.02,0
E00806,2025-07-01,88669.49,8866.95,1.011,0.04,0
E00806,2025-10-01,91172.64,7293.81,0.804,0.03,0
E00807,2021-11-01,66206.4,3310.32,1.079,0.04,1
E00807,2022-06-01,69490.98,6949.1,1.042,0.05,0
E00807,2023-11-01,72357.29,5788.58,0.911,0.02,0
E00807,2023-12-01,76233.01,3811.65,0.772,0.03,0
E00807,2024-08-01,80728.87,8072.89,0.995,0.06,0
E00807,2025-04-01,91829.37,7346.35,1.082,0.05,1
E00808,2023-05-01,104298.12,12515.77,0.938,0.0,0
E00808,2023-08-01,108805.05,16320.76,0.877,0.05,0
E00808,2024-02-01,113127.53,13575.3,1.102,0.03,0
E00808,2025-10-01,118180.28,9454.42,1.066,0.04,0
E00808,2025-12-01,122507.94,12250.79,1.095,0.03,0
E00809,2024-01-01,51745.76,2587.29,0.931,0.04,0
E00809,2024-07-01,54217.95,4337.44,1.257,0.04,0
E00809,2025-03-01,55547.7,6665.72,0.949,0.02,0
E00809,2025-08-01,57043.48,4563.48,1.132,0.02,0
E00810,2023-08-01,92470.87,4623.54,1.016,0.03,0
E00810,2024-02-01,92903.93,9290.39,0.939,0.03,0
E00810,2024-06-01,92813.21,7425.06,1.199,0.0,0
E00810,2024-09-01,99415.65,4970.78,1.282,0.06,0
E00810,2025-01-01,105058.36,5252.92,1.086,0.05,0
E00810,2025-05-01,110129.22,8810.34,1.099,0.04,0
E00810,2025-08-01,112847.49,16927.12,0.826,0.02,0
E00811,2024-04-01,80160.35,9619.24,0.999,0.02,0
E00811,2024-09-01,79641.24,3982.06,1.04,0.0,0
E00811,2025-05-01,80792.86,6463.43,0.981,0.03,0
E00811,2025-10-01,83219.25,8321.93,1.097,0.06,0
E00812,2025-04-01,110810.39,5540.52,0.86,0.0,1
E00812,2025-05-01,115676.39,17351.46,1.092,0.05,0
E00812,2025-07-01,121280.32,6064.02,1.187,0.05,0
E00812,2025-09-01,137484.9,6874.24,1.047,0.03,1
E00812,2025-10-01,143583.0,17229.96,0.999,0.04,0
E00812,2025-11-01,150332.85,18039.94,0.856,0.05,0
E00813,2020-09-01,55788.18,2789.41,0.851,0.04,0
E00813,2021-02-01,57796.79,5779.68,1.002,0.04,0
E00813,2021-10-01,59683.56,8952.53,1.028,0.05,0
E00813,2022-03-01,63958.62,6395.86,0.881,0.06,0
E00814,2021-10-01,67508.15,8100.98,1.133,0.05,0
E00814,2022-02-01,67740.89,10161.13,0.901,0.02,0
E00814,2024-09-01,69686.1,8362.33,0.798,0.03,0
E00814,2025-05-01,79157.98,11873.7,1.041,0.04,1
E00815,2023-07-01,43370.55,3469.64,0.912,0.04,0
E00815,2023-10-01,45354.27,3628.34,0.843,0.04,0
E00815,2025-02-01,51456.84,5145.68,1.029,0.03,1
E00816,2021-12-01,126972.2,10157.78,0.935,0.04,0
E00816,2022-02-01,130113.7,10409.1,1.021,0.02,0
E00816,2022-08-01,133853.8,13385.38,0.778,0.02,0
E00816,2022-10-01,139431.28,20914.69,0.884,0.05,0
E00816,2024-02-01,146787.58,14678.76,0.953,0.04,0
E00816,2024-07-01,165480.05,8274.0,0.791,0.02,1
E00817,2018-03-01,78927.0,9471.24,0.878,0.04,0
E00817,2019-01-01,79229.61,6338.37,1.074,0.0,0
E00817,2021-03-01,80940.12,9712.81,0.772,0.04,0
E00817,2021-11-01,85520.28,12828.04,0.705,0.05,0
E00817,2022-01-01,89496.08,7159.69,0.907,0.04,0
E00817,2023-05-01,93560.01,4678.0,1.01,0.05,0
E00817,2023-08-01,93469.41,9346.94,0.876,0.02,0
E00817,2025-12-01,104682.42,10468.24,0.741,0.02,1
E00818,2023-10-01,110089.42,13210.73,1.02,0.04,0
E00818,2023-11-01,112012.74,8961.02,1.215,0.02,0
E00818,2024-02-01,114593.0,13751.16,0.99,0.04,0
E00819,2020-07-01,53903.63,4312.29,1.307,0.03,0
E00819,2020-08-01,53449.11,8017.37,0.947,0.0,0
E00819,2021-08-01,54657.09,4372.57,1.006,0.02,0
E00819,2021-12-01,56065.0,5606.5,0.997,0.02,0
E00820,2024-07-01,64911.94,5192.96,1.224,0.03,0
E00820,2024-08-01,66579.6,3328.98,1.179,0.02,0
E00820,2025-01-01,70652.4,10597.86,1.007,0.05,0
E00820,2025-08-01,72755.76,7275.58,1.042,0.03,0
E00820,2025-09-01,74389.36,11158.4,1.0,0.03,0
E00820,2025-10-01,76073.61,9128.83,0.908,0.02,0
E00821,2023-07-01,140593.32,7029.67,1.101,0.04,0
E00821,2024-02-01,156035.36,7801.77,0.837,0.02,1
E00821,2024-12-01,161803.26,12944.26,1.09,0.03,0
E00821,2025-11-01,168372.51,16837.25,1.121,0.04,0
E00822,2022-02-01,79832.4,7983.24,1.019,0.04,0
E00822,2022-04-01,78329.56,7832.96,1.271,0.0,0
E00822,2022-09-01,81523.38,6521.87,1.116,0.03,0
E00822,2023-02-01,83940.7,4197.03,0.915,0.03,0
E00822,2024-02-01,95548.05,11465.77,1.162,0.04,1
E00822,2024-08-01,99362.93,4968.15,1.2,0.04,0
E00822,2025-02-01,103675.81,10367.58,0.829,0.05,0
E00822,2025-03-01,105972.69,8477.82,0.952,0.02,0
E00823,2021-10-01,66050.76,7926.09,0.984,0.02,0
E00823,2022-04-01,66068.65,9910.3,0.838,0.03,0
E00823,2022-09-01,70502.04,7050.2,0.973,0.06,0
E00823,2023-02-01,79127.86,6330.23,0.853,0.03,1
E00823,2023-09-01,82330.88,12349.63,1.201,0.02,0
E00823,2025-07-01,85512.58,8551.26,0.823,0.05,0
E00823,2025-12-01,88953.27,8895.33,1.16,0.04,0
E00824,2023-06-01,70391.01,7039.1,0.873,0.02,0
E00824,2023-09-01,70853.77,7085.38,1.038,0.0,0
E00824,2024-10-01,74277.82,7427.78,1.129,0.04,0
E00824,2025-07-01,85969.05,10316.29,1.167,0.05,1
E00825,2024-08-01,74799.07,7479.91,1.052,0.04,0
E00825,2025-07-01,78346.37,7834.64,0.87,0.04,0
E00825,2025-08-01,89271.87,8927.19,0.901,0.04,1
E00826,2023-09-01,56729.74,2836.49,1.022,0.02,0
E00826,2023-12-01,60496.6,4839.73,0.798,0.04,0
E00826,2024-02-01,62753.93,6275.39,0.794,0.05,0
E00826,2025-11-01,65201.67,9780.25,0.876,0.04,0
E00827,2018-09-01,81098.41,4054.92,1.028,0.03,0
E00827,2019-10-01,83186.73,4159.34,1.328,0.02,0
E00827,2022-06-01,81185.18,8118.52,1.133,0.0,0
E00827,2022-07-01,80268.54,6421.48,0.841,0.0,0
E00827,2023-10-01,82265.8,9871.9,1.107,0.02,0
E00827,2024-01-01,84317.18,6745.37,1.136,0.02,0
E00827,2025-08-01,88276.6,7062.13,1.077,0.05,0
E00828,2022-09-01,43004.08,2150.2,0.948,0.04,0
E00828,2023-01-01,44427.27,3554.18,0.928,0.04,0
E00828,2025-03-01,46175.09,2308.75,0.943,0.04,0
E00829,2024-02-01,91276.19,13691.43,0.871,0.02,0
E00829,2024-09-01,92911.86,7432.95,1.098,0.03,0
E00829,2025-07-01,95506.91,14326.04,0.962,0.04,0
E00829,2025-08-01,100714.29,8057.14,0.869,0.05,0
E00830,2019-10-01,49889.27,7483.39,1.229,0.04,0
E00830,2021-06-01,52014.83,6241.78,0.96,0.05,0
E00830,2023-04-01,55068.78,4405.5,1.141,0.04,0
E00830,2024-08-01,56484.86,5648.49,0.783,0.03,0
E00831,2019-10-01,72714.15,5817.13,1.12,0.03,0
E00831,2020-11-01,75186.15,6014.89,0.951,0.03,0
E00831,2022-03-01,77347.41,9281.69,0.848,0.03,0
E00831,2022-09-01,81264.81,8126.48,0.884,0.05,0
E00831,2023-03-01,83387.71,6671.02,0.906,0.03,0
E00831,2023-09-01,84968.38,6797.47,1.082,0.03,0
E00831,2025-12-01,88575.71,8857.57,0.834,0.03,0
E00832,2023-08-01,138701.69,11096.13,0.794,0.06,0
E00832,2023-09-01,142394.17,17087.3,0.932,0.03,0
E00832,2024-05-01,142446.22,14244.62,0.97,0.0,0
